KPI_Metric_Id,Task_ID,Resource_IDs,Durations_Resource_IDs,Task_Weight
340,249,"[11, 15, 40]","[7.5, 45.5, 11.0]",0.06832955066786185
340,250,"[4, 12, 14, 20]","[33.5, 26.25, 24.5, 68.5]",0.30918803921839866
341,246,"[10, 49, 51]","[53.0, 54.25, 72.5]",0.04607671829757291
341,247,"[4, 12, 14, 20]","[72.0, 52.0, 43.5, 33.0]",0.29790337912680054
341,248,"[19, 29, 56]","[59.0, 49.25, 48.75]",0.27850231268936604
341,249,"[11, 15, 40]","[53.0, 64.25, 21.25]",0.06832955066786185
341,250,"[4, 12, 14, 20]","[42.5, 39.5, 21.75, 20.5]",0.30918803921839866
342,246,"[10, 49, 51]","[34.25, 20.0, 17.5]",0.04607671829757291
342,247,"[4, 12, 14, 20]","[23.75, 67.0, 24.5, 5.0]",0.29790337912680054
342,248,"[19, 29, 56]","[69.5, 31.5, 62.25]",0.27850231268936604
342,249,"[11, 15, 40]","[48.0, 43.25, 11.75]",0.06832955066786185
342,250,"[4, 12, 14, 20]","[71.25, 63.75, 64.25, 54.5]",0.30918803921839866
343,246,"[10, 49, 51]","[37.5, 39.25, 1.25]",0.04607671829757291
343,247,"[4, 12, 14, 20]","[61.25, 8.5, 70.75, 23.25]",0.29790337912680054
343,248,"[19, 29, 56]","[6.5, 7.25, 74.5]",0.27850231268936604
343,249,"[11, 15, 40]","[49.25, 25.5, 21.5]",0.06832955066786185
343,250,"[4, 12, 14, 20]","[16.25, 33.5, 19.0, 56.5]",0.30918803921839866
344,246,"[10, 49, 51]","[30.5, 26.25, 45.25]",0.04607671829757291
344,247,"[4, 12, 14, 20]","[43.0, 11.75, 40.75, 20.0]",0.29790337912680054
344,248,"[19, 29, 56]","[48.25, 66.0, 4.75]",0.27850231268936604
344,249,"[11, 15, 40]","[66.5, 37.5, 57.5]",0.06832955066786185
344,250,"[4, 12, 14, 20]","[9.0, 21.75, 26.75, 32.25]",0.30918803921839866
345,251,"[5, 16, 24]","[56.75, 62.5, 29.5]",0.10043749224268005
345,252,"[22, 26, 34, 54, 60]","[7.25, 45.5, 9.25, 58.75, 23.0]",0.2852037755783914
345,253,"[5, 16, 24]","[63.25, 18.5, 69.5]",0.40302914769923526
345,254,"[35, 37]","[33.25, 58.75]",0.18283047750622847
345,255,[13],[8.5],0.028499106973464902
346,251,"[5, 16, 24]","[38.0, 41.0, 16.0]",0.10043749224268005
346,252,"[22, 26, 34, 54, 60]","[72.75, 2.0, 21.25, 44.0, 24.25]",0.2852037755783914
346,253,"[5, 16, 24]","[36.0, 2.75, 71.75]",0.40302914769923526
346,254,"[35, 37]","[72.5, 59.25]",0.18283047750622847
346,255,[13],[62.5],0.028499106973464902
347,251,"[5, 16, 24]","[57.25, 46.75, 9.0]",0.10043749224268005
347,252,"[22, 26, 34, 54, 60]","[31.75, 37.75, 3.75, 70.0, 21.75]",0.2852037755783914
347,253,"[5, 16, 24]","[53.25, 15.25, 3.25]",0.40302914769923526
347,254,"[35, 37]","[42.5, 32.0]",0.18283047750622847
347,255,[13],[12.25],0.028499106973464902
348,251,"[5, 16, 24]","[60.5, 1.0, 35.5]",0.10043749224268005
348,252,"[22, 26, 34, 54, 60]","[38.0, 19.75, 44.75, 71.75, 48.5]",0.2852037755783914
348,253,"[5, 16, 24]","[8.0, 69.25, 6.5]",0.40302914769923526
348,254,"[35, 37]","[44.75, 72.25]",0.18283047750622847
348,255,[13],[65.75],0.028499106973464902
349,251,"[5, 16, 24]","[56.5, 71.25, 27.75]",0.10043749224268005
349,252,"[22, 26, 34, 54, 60]","[5.25, 41.25, 47.75, 5.75, 55.25]",0.2852037755783914
349,253,"[5, 16, 24]","[41.25, 3.25, 25.5]",0.40302914769923526
349,254,"[35, 37]","[72.25, 27.75]",0.18283047750622847
349,255,[13],[19.5],0.028499106973464902
350,251,"[5, 16, 24]","[27.5, 71.0, 49.0]",0.10043749224268005
350,252,"[22, 26, 34, 54, 60]","[31.0, 3.75, 41.75, 53.5, 44.5]",0.2852037755783914
350,253,"[5, 16, 24]","[19.0, 46.25, 64.5]",0.40302914769923526
350,254,"[35, 37]","[60.0, 1.25]",0.18283047750622847
350,255,[13],[57.0],0.028499106973464902
351,251,"[5, 16, 24]","[27.25, 16.5, 39.0]",0.10043749224268005
351,252,"[22, 26, 34, 54, 60]","[29.75, 54.75, 7.5, 12.25, 38.25]",0.2852037755783914
351,253,"[5, 16, 24]","[14.75, 47.75, 56.0]",0.40302914769923526
351,254,"[35, 37]","[54.0, 5.5]",0.18283047750622847
351,255,[13],[57.5],0.028499106973464902
352,251,"[5, 16, 24]","[35.5, 15.25, 63.25]",0.10043749224268005
352,252,"[22, 26, 34, 54, 60]","[70.25, 42.25, 42.5, 12.5, 2.25]",0.2852037755783914
352,253,"[5, 16, 24]","[55.0, 7.5, 39.0]",0.40302914769923526
352,254,"[35, 37]","[21.25, 66.75]",0.18283047750622847
352,255,[13],[44.25],0.028499106973464902
353,251,"[5, 16, 24]","[55.75, 23.5, 23.5]",0.10043749224268005
353,252,"[22, 26, 34, 54, 60]","[54.25, 1.5, 40.5, 39.0, 11.25]",0.2852037755783914
353,253,"[5, 16, 24]","[66.0, 8.75, 19.0]",0.40302914769923526
353,254,"[35, 37]","[13.75, 26.75]",0.18283047750622847
353,255,[13],[34.0],0.028499106973464902
354,251,"[5, 16, 24]","[44.75, 39.25, 20.75]",0.10043749224268005
354,252,"[22, 26, 34, 54, 60]","[57.25, 69.0, 20.25, 43.0, 64.0]",0.2852037755783914
354,253,"[5, 16, 24]","[54.0, 66.0, 66.5]",0.40302914769923526
354,254,"[35, 37]","[38.5, 53.75]",0.18283047750622847
354,255,[13],[53.25],0.028499106973464902
355,251,"[5, 16, 24]","[72.0, 36.75, 36.75]",0.10043749224268005
355,252,"[22, 26, 34, 54, 60]","[70.25, 62.75, 66.0, 18.25, 55.5]",0.2852037755783914
355,253,"[5, 16, 24]","[9.75, 67.75, 46.75]",0.40302914769923526
355,254,"[35, 37]","[25.75, 42.25]",0.18283047750622847
355,255,[13],[45.75],0.028499106973464902
356,251,"[5, 16, 24]","[21.75, 64.75, 15.75]",0.10043749224268005
356,252,"[22, 26, 34, 54, 60]","[7.0, 47.25, 73.25, 55.75, 23.5]",0.2852037755783914
356,253,"[5, 16, 24]","[66.5, 45.5, 2.25]",0.40302914769923526
356,254,"[35, 37]","[69.75, 46.5]",0.18283047750622847
356,255,[13],[59.25],0.028499106973464902
357,251,"[5, 16, 24]","[36.75, 26.0, 10.5]",0.10043749224268005
357,252,"[22, 26, 34, 54, 60]","[46.5, 11.25, 35.25, 4.0, 12.5]",0.2852037755783914
357,253,"[5, 16, 24]","[34.5, 69.0, 17.5]",0.40302914769923526
357,254,"[35, 37]","[55.0, 7.25]",0.18283047750622847
357,255,[13],[74.5],0.028499106973464902
358,251,"[5, 16, 24]","[51.75, 53.75, 73.0]",0.10043749224268005
358,252,"[22, 26, 34, 54, 60]","[66.0, 51.75, 4.0, 20.75, 3.25]",0.2852037755783914
358,253,"[5, 16, 24]","[39.0, 27.0, 64.0]",0.40302914769923526
358,254,"[35, 37]","[40.5, 23.0]",0.18283047750622847
358,255,[13],[41.0],0.028499106973464902
359,251,"[5, 16, 24]","[44.0, 55.75, 37.75]",0.10043749224268005
359,252,"[22, 26, 34, 54, 60]","[8.0, 32.5, 69.5, 6.0, 67.5]",0.2852037755783914
359,253,"[5, 16, 24]","[14.0, 14.0, 10.5]",0.40302914769923526
359,254,"[35, 37]","[46.0, 1.25]",0.18283047750622847
359,255,[13],[45.5],0.028499106973464902
360,251,"[5, 16, 24]","[23.0, 38.75, 57.25]",0.10043749224268005
360,252,"[22, 26, 34, 54, 60]","[51.25, 73.75, 23.25, 54.5, 1.0]",0.2852037755783914
360,253,"[5, 16, 24]","[29.0, 37.5, 63.0]",0.40302914769923526
360,254,"[35, 37]","[13.25, 68.75]",0.18283047750622847
360,255,[13],[23.25],0.028499106973464902
361,251,"[5, 16, 24]","[27.5, 70.5, 67.5]",0.10043749224268005
361,252,"[22, 26, 34, 54, 60]","[48.0, 51.0, 19.5, 53.75, 24.5]",0.2852037755783914
361,253,"[5, 16, 24]","[39.0, 56.75, 26.25]",0.40302914769923526
361,254,"[35, 37]","[61.5, 42.0]",0.18283047750622847
361,255,[13],[11.25],0.028499106973464902
362,251,"[5, 16, 24]","[64.25, 6.75, 66.75]",0.10043749224268005
362,252,"[22, 26, 34, 54, 60]","[15.75, 66.25, 14.25, 6.5, 4.5]",0.2852037755783914
362,253,"[5, 16, 24]","[56.75, 7.75, 71.25]",0.40302914769923526
362,254,"[35, 37]","[58.25, 64.75]",0.18283047750622847
362,255,[13],[53.25],0.028499106973464902
363,251,"[5, 16, 24]","[44.75, 6.0, 42.0]",0.10043749224268005
363,252,"[22, 26, 34, 54, 60]","[45.0, 0.75, 26.0, 65.0, 49.25]",0.2852037755783914
363,253,"[5, 16, 24]","[56.0, 64.5, 4.75]",0.40302914769923526
363,254,"[35, 37]","[11.75, 45.0]",0.18283047750622847
363,255,[13],[68.0],0.028499106973464902
364,251,"[5, 16, 24]","[39.25, 55.0, 28.5]",0.10043749224268005
364,252,"[22, 26, 34, 54, 60]","[37.25, 25.25, 17.75, 20.75, 68.75]",0.2852037755783914
364,253,"[5, 16, 24]","[51.5, 6.75, 34.25]",0.40302914769923526
364,254,"[35, 37]","[34.0, 1.0]",0.18283047750622847
364,255,[13],[18.25],0.028499106973464902
365,251,"[5, 16, 24]","[31.25, 31.75, 21.0]",0.10043749224268005
365,252,"[22, 26, 34, 54, 60]","[27.5, 16.0, 46.0, 65.25, 46.5]",0.2852037755783914
365,253,"[5, 16, 24]","[14.75, 40.5, 25.5]",0.40302914769923526
365,254,"[35, 37]","[27.75, 11.75]",0.18283047750622847
365,255,[13],[20.5],0.028499106973464902
366,251,"[5, 16, 24]","[39.75, 27.75, 36.75]",0.10043749224268005
366,252,"[22, 26, 34, 54, 60]","[12.0, 8.5, 47.75, 22.5, 72.25]",0.2852037755783914
366,253,"[5, 16, 24]","[54.5, 16.0, 12.5]",0.40302914769923526
366,254,"[35, 37]","[26.25, 0.25]",0.18283047750622847
366,255,[13],[28.5],0.028499106973464902
367,251,"[5, 16, 24]","[59.5, 55.5, 65.0]",0.10043749224268005
367,252,"[22, 26, 34, 54, 60]","[28.0, 30.0, 25.75, 29.0, 45.5]",0.2852037755783914
367,253,"[5, 16, 24]","[4.5, 47.25, 50.0]",0.40302914769923526
367,254,"[35, 37]","[14.75, 16.75]",0.18283047750622847
367,255,[13],[19.5],0.028499106973464902
368,251,"[5, 16, 24]","[34.5, 47.5, 62.5]",0.10043749224268005
368,252,"[22, 26, 34, 54, 60]","[41.25, 22.5, 19.25, 74.5, 63.5]",0.2852037755783914
368,253,"[5, 16, 24]","[5.5, 59.0, 3.75]",0.40302914769923526
368,254,"[35, 37]","[48.0, 57.25]",0.18283047750622847
368,255,[13],[48.0],0.028499106973464902
369,251,"[5, 16, 24]","[41.0, 34.25, 59.25]",0.10043749224268005
369,252,"[22, 26, 34, 54, 60]","[25.5, 69.5, 60.5, 70.75, 19.25]",0.2852037755783914
369,253,"[5, 16, 24]","[49.75, 14.5, 43.75]",0.40302914769923526
369,254,"[35, 37]","[49.5, 26.25]",0.18283047750622847
369,255,[13],[33.25],0.028499106973464902
370,251,"[5, 16, 24]","[60.25, 7.25, 18.25]",0.10043749224268005
370,252,"[22, 26, 34, 54, 60]","[12.75, 66.5, 54.25, 35.0, 6.0]",0.2852037755783914
370,253,"[5, 16, 24]","[64.0, 54.25, 25.75]",0.40302914769923526
370,254,"[35, 37]","[27.5, 60.5]",0.18283047750622847
370,255,[13],[20.5],0.028499106973464902
371,251,"[5, 16, 24]","[7.5, 69.25, 18.0]",0.10043749224268005
371,252,"[22, 26, 34, 54, 60]","[1.25, 22.0, 15.75, 65.75, 53.25]",0.2852037755783914
371,253,"[5, 16, 24]","[60.5, 33.25, 39.75]",0.40302914769923526
371,254,"[35, 37]","[66.25, 35.75]",0.18283047750622847
371,255,[13],[19.25],0.028499106973464902
372,251,"[5, 16, 24]","[6.25, 18.0, 19.5]",0.10043749224268005
372,252,"[22, 26, 34, 54, 60]","[49.5, 67.75, 12.75, 32.75, 30.25]",0.2852037755783914
372,253,"[5, 16, 24]","[26.5, 21.0, 68.0]",0.40302914769923526
372,254,"[35, 37]","[38.5, 3.0]",0.18283047750622847
372,255,[13],[14.5],0.028499106973464902
373,251,"[5, 16, 24]","[48.5, 27.5, 1.5]",0.10043749224268005
373,252,"[22, 26, 34, 54, 60]","[13.5, 70.0, 34.0, 20.5, 4.75]",0.2852037755783914
373,253,"[5, 16, 24]","[30.75, 13.0, 8.75]",0.40302914769923526
373,254,"[35, 37]","[15.25, 47.0]",0.18283047750622847
373,255,[13],[13.25],0.028499106973464902
374,251,"[5, 16, 24]","[19.75, 6.5, 28.25]",0.10043749224268005
374,252,"[22, 26, 34, 54, 60]","[43.5, 11.5, 64.25, 50.0, 46.75]",0.2852037755783914
374,253,"[5, 16, 24]","[31.75, 55.25, 71.75]",0.40302914769923526
374,254,"[35, 37]","[34.75, 19.75]",0.18283047750622847
374,255,[13],[20.75],0.028499106973464902
375,251,"[5, 16, 24]","[8.5, 19.25, 58.0]",0.10043749224268005
375,252,"[22, 26, 34, 54, 60]","[1.0, 62.25, 66.5, 10.25, 59.75]",0.2852037755783914
375,253,"[5, 16, 24]","[57.5, 62.5, 46.75]",0.40302914769923526
375,254,"[35, 37]","[12.25, 0.25]",0.18283047750622847
375,255,[13],[48.75],0.028499106973464902
376,251,"[5, 16, 24]","[52.75, 56.75, 49.5]",0.10043749224268005
376,252,"[22, 26, 34, 54, 60]","[13.75, 12.0, 46.75, 48.25, 66.5]",0.2852037755783914
376,253,"[5, 16, 24]","[11.25, 24.75, 36.0]",0.40302914769923526
376,254,"[35, 37]","[72.75, 30.25]",0.18283047750622847
376,255,[13],[65.0],0.028499106973464902
377,251,"[5, 16, 24]","[72.25, 23.25, 16.5]",0.10043749224268005
377,252,"[22, 26, 34, 54, 60]","[6.0, 53.5, 57.5, 37.75, 6.0]",0.2852037755783914
377,253,"[5, 16, 24]","[24.5, 30.0, 10.5]",0.40302914769923526
377,254,"[35, 37]","[57.25, 7.0]",0.18283047750622847
377,255,[13],[6.0],0.028499106973464902
378,251,"[5, 16, 24]","[1.0, 3.25, 40.25]",0.10043749224268005
378,252,"[22, 26, 34, 54, 60]","[47.0, 35.0, 10.0, 2.25, 43.5]",0.2852037755783914
378,253,"[5, 16, 24]","[55.25, 64.0, 53.5]",0.40302914769923526
378,254,"[35, 37]","[74.0, 46.0]",0.18283047750622847
378,255,[13],[41.75],0.028499106973464902
379,251,"[5, 16, 24]","[72.5, 25.75, 10.25]",0.10043749224268005
379,252,"[22, 26, 34, 54, 60]","[19.5, 26.0, 67.75, 53.75, 3.75]",0.2852037755783914
379,253,"[5, 16, 24]","[2.75, 10.0, 14.75]",0.40302914769923526
379,254,"[35, 37]","[2.0, 31.5]",0.18283047750622847
379,255,[13],[46.0],0.028499106973464902
380,251,"[5, 16, 24]","[64.75, 29.25, 48.5]",0.10043749224268005
380,252,"[22, 26, 34, 54, 60]","[34.0, 0.25, 55.5, 41.0, 73.75]",0.2852037755783914
380,253,"[5, 16, 24]","[31.25, 69.0, 20.0]",0.40302914769923526
380,254,"[35, 37]","[32.0, 47.25]",0.18283047750622847
380,255,[13],[74.75],0.028499106973464902
381,251,"[5, 16, 24]","[37.5, 10.0, 38.75]",0.10043749224268005
381,252,"[22, 26, 34, 54, 60]","[38.25, 8.75, 44.75, 32.75, 53.5]",0.2852037755783914
381,253,"[5, 16, 24]","[46.5, 65.0, 40.75]",0.40302914769923526
381,254,"[35, 37]","[36.5, 68.25]",0.18283047750622847
381,255,[13],[5.75],0.028499106973464902
382,251,"[5, 16, 24]","[35.25, 56.5, 24.5]",0.10043749224268005
382,252,"[22, 26, 34, 54, 60]","[21.0, 44.5, 40.75, 55.0, 67.25]",0.2852037755783914
382,253,"[5, 16, 24]","[39.5, 65.5, 13.25]",0.40302914769923526
382,254,"[35, 37]","[73.0, 39.25]",0.18283047750622847
382,255,[13],[37.5],0.028499106973464902
383,251,"[5, 16, 24]","[45.25, 1.75, 16.0]",0.10043749224268005
383,252,"[22, 26, 34, 54, 60]","[58.25, 51.25, 21.25, 40.25, 10.0]",0.2852037755783914
383,253,"[5, 16, 24]","[47.75, 29.25, 7.5]",0.40302914769923526
383,254,"[35, 37]","[45.75, 44.25]",0.18283047750622847
383,255,[13],[30.25],0.028499106973464902
384,251,"[5, 16, 24]","[71.75, 65.75, 68.0]",0.10043749224268005
384,252,"[22, 26, 34, 54, 60]","[1.5, 16.75, 30.75, 13.0, 18.25]",0.2852037755783914
384,253,"[5, 16, 24]","[31.25, 45.75, 5.5]",0.40302914769923526
384,254,"[35, 37]","[62.0, 35.5]",0.18283047750622847
384,255,[13],[2.5],0.028499106973464902
385,251,"[5, 16, 24]","[11.75, 46.5, 70.5]",0.10043749224268005
385,252,"[22, 26, 34, 54, 60]","[20.5, 41.5, 25.0, 31.0, 52.5]",0.2852037755783914
385,253,"[5, 16, 24]","[26.25, 70.0, 59.0]",0.40302914769923526
385,254,"[35, 37]","[20.25, 9.5]",0.18283047750622847
385,255,[13],[12.75],0.028499106973464902
386,251,"[5, 16, 24]","[50.75, 35.25, 21.25]",0.10043749224268005
386,252,"[22, 26, 34, 54, 60]","[54.0, 28.75, 30.5, 11.5, 53.25]",0.2852037755783914
386,253,"[5, 16, 24]","[22.0, 10.25, 29.75]",0.40302914769923526
386,254,"[35, 37]","[2.75, 59.0]",0.18283047750622847
386,255,[13],[6.25],0.028499106973464902
387,251,"[5, 16, 24]","[43.0, 28.0, 22.5]",0.10043749224268005
387,252,"[22, 26, 34, 54, 60]","[2.25, 71.0, 54.0, 8.75, 35.75]",0.2852037755783914
387,253,"[5, 16, 24]","[41.75, 67.5, 61.25]",0.40302914769923526
387,254,"[35, 37]","[0.25, 30.75]",0.18283047750622847
387,255,[13],[1.0],0.028499106973464902
388,251,"[5, 16, 24]","[23.75, 41.0, 67.75]",0.10043749224268005
388,252,"[22, 26, 34, 54, 60]","[6.5, 19.0, 4.0, 38.25, 9.0]",0.2852037755783914
388,253,"[5, 16, 24]","[38.25, 58.75, 27.75]",0.40302914769923526
388,254,"[35, 37]","[63.5, 32.75]",0.18283047750622847
388,255,[13],[24.25],0.028499106973464902
389,251,"[5, 16, 24]","[28.25, 57.75, 13.75]",0.10043749224268005
389,252,"[22, 26, 34, 54, 60]","[36.75, 19.25, 17.75, 65.0, 41.25]",0.2852037755783914
389,253,"[5, 16, 24]","[23.5, 21.25, 10.75]",0.40302914769923526
389,254,"[35, 37]","[39.0, 2.5]",0.18283047750622847
389,255,[13],[56.5],0.028499106973464902
390,251,"[5, 16, 24]","[56.25, 66.0, 37.5]",0.10043749224268005
390,252,"[22, 26, 34, 54, 60]","[73.0, 11.5, 68.75, 74.25, 74.5]",0.2852037755783914
390,253,"[5, 16, 24]","[67.25, 66.5, 4.75]",0.40302914769923526
390,254,"[35, 37]","[14.5, 16.25]",0.18283047750622847
390,255,[13],[31.25],0.028499106973464902
391,251,"[5, 16, 24]","[23.75, 51.25, 26.0]",0.10043749224268005
391,252,"[22, 26, 34, 54, 60]","[7.75, 23.75, 15.25, 7.0, 13.5]",0.2852037755783914
391,253,"[5, 16, 24]","[0.75, 62.0, 26.0]",0.40302914769923526
391,254,"[35, 37]","[8.5, 1.0]",0.18283047750622847
391,255,[13],[51.25],0.028499106973464902
392,251,"[5, 16, 24]","[24.5, 51.5, 18.5]",0.10043749224268005
392,252,"[22, 26, 34, 54, 60]","[51.25, 37.75, 40.0, 21.5, 38.0]",0.2852037755783914
392,253,"[5, 16, 24]","[61.25, 65.5, 25.5]",0.40302914769923526
392,254,"[35, 37]","[15.75, 62.25]",0.18283047750622847
392,255,[13],[44.5],0.028499106973464902
393,251,"[5, 16, 24]","[35.5, 39.75, 62.75]",0.10043749224268005
393,252,"[22, 26, 34, 54, 60]","[72.0, 42.0, 12.5, 7.5, 15.75]",0.2852037755783914
393,253,"[5, 16, 24]","[49.75, 66.0, 28.25]",0.40302914769923526
393,254,"[35, 37]","[3.0, 63.0]",0.18283047750622847
393,255,[13],[27.75],0.028499106973464902
394,251,"[5, 16, 24]","[5.5, 0.25, 49.25]",0.10043749224268005
394,252,"[22, 26, 34, 54, 60]","[57.25, 8.25, 57.75, 45.0, 22.0]",0.2852037755783914
394,253,"[5, 16, 24]","[39.75, 74.5, 13.75]",0.40302914769923526
394,254,"[35, 37]","[66.5, 73.0]",0.18283047750622847
394,255,[13],[61.0],0.028499106973464902
395,251,"[5, 16, 24]","[73.0, 4.25, 27.5]",0.10043749224268005
395,252,"[22, 26, 34, 54, 60]","[70.5, 64.5, 59.25, 38.25, 64.25]",0.2852037755783914
395,253,"[5, 16, 24]","[64.5, 74.5, 42.25]",0.40302914769923526
395,254,"[35, 37]","[51.0, 35.25]",0.18283047750622847
395,255,[13],[32.5],0.028499106973464902
396,251,"[5, 16, 24]","[61.5, 67.25, 51.0]",0.10043749224268005
396,252,"[22, 26, 34, 54, 60]","[36.0, 32.0, 28.25, 70.25, 53.0]",0.2852037755783914
396,253,"[5, 16, 24]","[9.0, 51.5, 16.5]",0.40302914769923526
396,254,"[35, 37]","[36.0, 57.0]",0.18283047750622847
396,255,[13],[37.5],0.028499106973464902
397,251,"[5, 16, 24]","[3.25, 17.75, 15.5]",0.10043749224268005
397,252,"[22, 26, 34, 54, 60]","[21.0, 26.0, 19.0, 22.25, 18.75]",0.2852037755783914
397,253,"[5, 16, 24]","[67.25, 63.0, 18.5]",0.40302914769923526
397,254,"[35, 37]","[17.0, 63.5]",0.18283047750622847
397,255,[13],[42.0],0.028499106973464902
398,251,"[5, 16, 24]","[52.0, 19.5, 27.25]",0.10043749224268005
398,252,"[22, 26, 34, 54, 60]","[73.5, 31.75, 44.5, 47.5, 23.75]",0.2852037755783914
398,253,"[5, 16, 24]","[58.0, 69.0, 0.5]",0.40302914769923526
398,254,"[35, 37]","[63.5, 18.0]",0.18283047750622847
398,255,[13],[70.25],0.028499106973464902
399,251,"[5, 16, 24]","[66.0, 17.75, 52.25]",0.10043749224268005
399,252,"[22, 26, 34, 54, 60]","[11.25, 63.25, 4.0, 54.5, 11.0]",0.2852037755783914
399,253,"[5, 16, 24]","[24.0, 46.75, 57.25]",0.40302914769923526
399,254,"[35, 37]","[50.25, 8.0]",0.18283047750622847
399,255,[13],[54.5],0.028499106973464902
400,251,"[5, 16, 24]","[10.5, 7.75, 45.75]",0.10043749224268005
400,252,"[22, 26, 34, 54, 60]","[58.0, 61.75, 38.0, 45.25, 8.0]",0.2852037755783914
400,253,"[5, 16, 24]","[4.0, 51.0, 10.5]",0.40302914769923526
400,254,"[35, 37]","[50.5, 19.0]",0.18283047750622847
400,255,[13],[7.75],0.028499106973464902
401,251,"[5, 16, 24]","[23.5, 62.75, 74.25]",0.10043749224268005
401,252,"[22, 26, 34, 54, 60]","[15.5, 31.0, 34.25, 46.25, 8.0]",0.2852037755783914
401,253,"[5, 16, 24]","[65.75, 36.5, 23.5]",0.40302914769923526
401,254,"[35, 37]","[11.25, 11.5]",0.18283047750622847
401,255,[13],[70.0],0.028499106973464902
402,251,"[5, 16, 24]","[15.5, 13.25, 25.5]",0.10043749224268005
402,252,"[22, 26, 34, 54, 60]","[42.75, 10.5, 5.75, 62.25, 27.0]",0.2852037755783914
402,253,"[5, 16, 24]","[54.25, 26.25, 58.75]",0.40302914769923526
402,254,"[35, 37]","[48.0, 12.5]",0.18283047750622847
402,255,[13],[56.5],0.028499106973464902
403,251,"[5, 16, 24]","[54.5, 1.0, 22.75]",0.10043749224268005
403,252,"[22, 26, 34, 54, 60]","[0.25, 37.75, 60.5, 15.25, 45.5]",0.2852037755783914
403,253,"[5, 16, 24]","[14.75, 73.25, 73.0]",0.40302914769923526
403,254,"[35, 37]","[20.0, 25.25]",0.18283047750622847
403,255,[13],[1.0],0.028499106973464902
404,251,"[5, 16, 24]","[0.25, 12.75, 21.0]",0.10043749224268005
404,252,"[22, 26, 34, 54, 60]","[73.25, 66.25, 28.75, 53.25, 6.0]",0.2852037755783914
404,253,"[5, 16, 24]","[69.0, 5.5, 2.0]",0.40302914769923526
404,254,"[35, 37]","[31.5, 2.0]",0.18283047750622847
404,255,[13],[66.25],0.028499106973464902
405,256,"[4, 12, 14, 20]","[52.75, 7.25, 40.5, 6.75]",0.2571325305079274
405,257,"[19, 29, 56]","[17.25, 34.0, 45.75]",0.2998763210467608
405,258,"[44, 45, 59]","[22.5, 5.0, 14.25]",0.2186804471924986
405,259,"[22, 26, 34, 54, 60]","[21.25, 34.25, 46.0, 14.75, 10.75]",0.009262581185159595
405,260,"[18, 32, 36, 38]","[15.0, 9.5, 74.75, 33.0]",0.21504812006765367
406,261,"[28, 42, 58]","[35.0, 71.0, 32.5]",0.199679193230311
406,262,"[30, 47]","[24.25, 51.75]",0.40546247785357037
406,263,"[6, 8, 21, 33, 50]","[33.0, 30.5, 20.0, 19.75, 33.0]",0.27678978542767924
406,264,"[4, 12, 14, 20]","[71.5, 17.5, 54.0, 54.25]",0.06984419155412828
406,265,"[2, 7, 39, 53]","[17.75, 38.75, 46.75, 8.75]",0.04822435193431124
407,266,"[6, 8, 21, 33, 50]","[58.75, 52.5, 72.25, 12.25, 34.25]",0.29613778217236486
407,267,[17],[8.0],0.2938873546421593
407,268,"[30, 47]","[16.25, 37.5]",0.16623063770908791
407,269,"[18, 32, 36, 38]","[0.5, 41.75, 44.0, 44.75]",0.05385320240820914
407,270,"[10, 49, 51]","[34.25, 68.75, 66.75]",0.18989102306817884
408,271,"[5, 16, 24]","[60.0, 7.0, 61.5]",0.07299890763963097
408,272,"[18, 32, 36, 38]","[17.5, 71.0, 24.75, 19.5]",0.23028425614489173
408,273,"[23, 25, 41, 52]","[35.75, 28.25, 75.0, 13.75]",0.2609135540164742
408,274,"[1, 48]","[66.0, 53.0]",0.20558687334294837
408,275,"[35, 37]","[57.75, 69.75]",0.23021640885605477
409,271,"[5, 16, 24]","[1.5, 42.0, 31.75]",0.07299890763963097
409,272,"[18, 32, 36, 38]","[52.5, 12.75, 15.0, 32.5]",0.23028425614489173
409,273,"[23, 25, 41, 52]","[73.75, 36.5, 44.25, 1.75]",0.2609135540164742
409,274,"[1, 48]","[8.5, 69.0]",0.20558687334294837
409,275,"[35, 37]","[56.75, 50.0]",0.23021640885605477
410,271,"[5, 16, 24]","[53.75, 56.5, 53.75]",0.07299890763963097
410,272,"[18, 32, 36, 38]","[5.25, 1.75, 69.75, 3.25]",0.23028425614489173
410,273,"[23, 25, 41, 52]","[33.0, 7.75, 12.75, 45.25]",0.2609135540164742
410,274,"[1, 48]","[70.0, 33.0]",0.20558687334294837
410,275,"[35, 37]","[28.25, 13.25]",0.23021640885605477
411,271,"[5, 16, 24]","[10.0, 22.25, 14.75]",0.07299890763963097
411,272,"[18, 32, 36, 38]","[66.5, 22.25, 18.25, 74.75]",0.23028425614489173
411,273,"[23, 25, 41, 52]","[52.5, 37.25, 8.25, 47.25]",0.2609135540164742
411,274,"[1, 48]","[51.0, 18.75]",0.20558687334294837
411,275,"[35, 37]","[15.0, 9.0]",0.23021640885605477
412,271,"[5, 16, 24]","[64.5, 0.25, 12.5]",0.07299890763963097
412,272,"[18, 32, 36, 38]","[6.25, 2.75, 54.5, 46.25]",0.23028425614489173
412,273,"[23, 25, 41, 52]","[1.75, 1.5, 70.25, 25.5]",0.2609135540164742
412,274,"[1, 48]","[67.75, 53.25]",0.20558687334294837
412,275,"[35, 37]","[54.5, 16.0]",0.23021640885605477
